registro_id,fecha,centro,turno,pedidos,unidades,lineas,distancia_m,ocupacion_pct,operarios,urgentes_pct,promocion,carga_proxy_1,carga_proxy_2,horas_persona,costo_cierre_clp,ruido_1,ruido_2,ruido_3,ruido_4,rol_particion
R0882,2026-04-21,C2,Manana,143,419,197,1764.8964,75.6593,9,28.4302,0,136.5854,137.7793,9.2077,67236.1733,-0.3028,0.8345,-0.0801,0.0631,entrenamiento
R0883,2026-04-21,C3,Tarde,154,366,184,1839.6430,77.0658,10,12.4167,1,156.4478,159.5905,12.6369,96611.5684,-0.1713,-1.3860,0.2598,-0.8092,entrenamiento
R0884,2026-04-21,C4,Manana,147,293,172,715.7892,69.9640,11,12.9499,1,146.1732,145.5592,6.4707,49672.4140,0.0183,-1.6424,1.7667,-0.7521,entrenamiento
R0885,2026-04-21,C5,Tarde,121,353,153,1756.6947,80.4058,10,1.4777,1,124.6193,124.5264,10.8694,81847.0472,-1.2511,1.1218,-1.2348,-0.4180,entrenamiento
R0886,2026-04-21,C6,Manana,146,447,187,2139.5095,52.8422,12,25.9426,0,147.8148,148.7182,6.7400,51266.8389,0.4995,-1.5758,0.3782,-0.7204,entrenamiento
R0887,2026-04-21,C7,Manana,148,339,197,1463.7477,41.8268,15,0.4004,1,150.7842,145.2059,9.1461,65197.5520,-0.0584,0.2561,-2.3714,-0.2610,entrenamiento
R0888,2026-04-21,C8,Tarde,130,328,165,1512.6017,68.7802,11,1.2402,1,125.7418,131.1991,7.1769,55385.9743,0.8341,-1.4077,0.4364,-0.1533,entrenamiento
R0889,2026-04-22,C1,Manana,170,410,189,1704.7054,57.6748,8,6.2269,1,167.9236,179.1832,9.9298,73854.9240,-0.2099,0.0422,-0.2583,-0.3693,entrenamiento
R0890,2026-04-22,C2,Tarde,164,310,189,1033.5970,54.4674,10,4.7010,0,161.8095,159.8567,11.5431,86502.4060,1.7312,-0.4346,0.1588,0.4504,entrenamiento
R0891,2026-04-22,C3,Manana,153,356,199,483.8870,38.1860,11,12.9243,0,152.1737,149.9382,12.0593,91298.0197,-0.4972,0.7440,-0.6056,-0.4853,entrenamiento
R0892,2026-04-22,C4,Manana,151,478,200,997.9819,38.0421,8,1.6990,0,154.4380,153.0582,11.4900,87555.0611,-0.3904,1.1836,-2.0257,0.2067,entrenamiento
R0893,2026-04-22,C5,Tarde,142,454,188,1536.8973,38.2913,16,0.9897,0,140.6251,146.7636,11.8621,89658.4960,0.5137,0.5580,-0.4736,0.2024,entrenamiento
R0894,2026-04-22,C6,Manana,153,256,146,2181.0054,35.0352,10,28.3334,1,151.3724,146.4540,11.8892,89980.5549,-0.5628,0.0454,1.0053,0.8754,entrenamiento
R0895,2026-04-22,C7,Tarde,161,395,212,2132.5157,90.4081,7,6.9737,0,164.1304,155.0018,22.6275,170127.4541,1.4790,0.2351,-1.7335,-1.6036,entrenamiento
R0896,2026-04-22,C8,Tarde,138,304,167,1431.7671,67.2961,12,7.6273,1,140.4795,135.0575,5.9617,45010.0626,2.6821,0.8766,-0.0154,1.0386,entrenamiento
R0897,2026-04-23,C1,Tarde,167,490,153,1099.9741,46.0144,14,27.6637,1,163.6235,168.9325,13.1609,97979.0628,-0.8464,0.0331,-1.7539,-1.4870,entrenamiento
R0898,2026-04-23,C2,Tarde,135,417,181,1085.3444,43.1515,11,13.5293,0,135.9509,131.2846,7.8821,58672.1911,0.6426,1.4034,-0.8096,-1.5455,entrenamiento
R0899,2026-04-23,C3,Manana,139,466,194,519.3852,71.5979,11,16.5355,1,138.7439,140.4850,8.4273,63826.2961,1.1145,1.6421,0.8872,-0.5802,entrenamiento
R0900,2026-04-23,C4,Tarde,172,428,174,848.8334,40.7571,16,1.7856,1,176.9580,181.9541,14.9201,111949.3986,0.1529,-0.2016,-0.0378,0.5668,entrenamiento
R0901,2026-04-23,C5,Manana,163,247,148,1115.1199,46.0809,14,19.0580,1,161.6020,154.5448,9.0932,64403.2491,-1.2514,1.4666,1.3752,0.1761,entrenamiento
R0902,2026-04-23,C6,Manana,133,272,164,991.3023,56.7062,8,1.8923,0,134.3353,130.8710,6.0593,43396.5842,0.1786,-0.1826,-0.1167,0.9789,entrenamiento
R0903,2026-04-23,C7,Manana,148,487,148,527.0149,74.7136,13,13.3930,0,147.8239,152.4348,10.3561,77394.9456,-0.1869,-1.6292,0.6567,-0.3743,entrenamiento
R0904,2026-04-23,C8,Manana,158,469,208,1027.0388,44.0830,10,16.8658,1,158.1953,146.1097,9.1166,67304.9672,-1.7577,0.2769,-0.1009,-0.5665,entrenamiento
R0905,2026-04-24,C1,Tarde,134,262,176,2011.1471,73.1855,9,2.3139,0,128.9886,131.0731,9.5852,73303.0374,0.7768,-0.0827,-1.5124,-2.2805,entrenamiento
R0906,2026-04-24,C2,Manana,140,244,178,1695.4513,54.5910,12,12.7797,1,136.4127,132.8314,4.9466,38618.5738,0.9181,-0.4665,-1.8663,-1.7324,entrenamiento
R0907,2026-04-24,C3,Manana,138,246,189,462.2661,78.9820,13,1.7035,1,143.3204,138.2150,12.2277,91742.8415,1.1933,0.6968,-0.8890,-1.7081,entrenamiento
R0908,2026-04-24,C4,Manana,134,361,146,483.1118,52.6685,8,11.2322,1,131.5838,139.1450,6.2681,45396.8916,0.7249,0.1631,0.3724,-0.2597,entrenamiento
R0909,2026-04-24,C5,Tarde,152,488,164,1823.3834,77.5314,15,11.7336,0,150.6508,155.3779,11.1701,83114.2647,0.7004,0.4270,-0.9882,-0.3728,entrenamiento
R0910,2026-04-24,C6,Manana,137,423,175,437.1538,87.5746,7,20.9077,0,138.3171,136.0727,17.4251,133247.8146,-1.1382,-0.2915,0.3342,0.4496,entrenamiento
R0911,2026-04-24,C7,Tarde,166,459,167,1079.2990,61.6952,12,11.9214,0,167.0719,156.9217,9.4180,71615.9245,-0.5406,-1.6844,-0.7956,-0.8750,entrenamiento
R0912,2026-04-24,C8,Tarde,143,222,148,1707.8649,88.3107,8,18.7666,1,139.3862,143.2831,15.1973,113781.8638,1.4261,0.0182,-0.8790,-0.2695,entrenamiento
R0913,2026-04-25,C1,Tarde,124,367,113,1646.3480,59.1024,17,28.4747,1,122.0330,126.8902,3.8234,28860.6229,0.8513,0.6411,-1.4277,-0.9099,entrenamiento
R0914,2026-04-25,C2,Tarde,159,397,189,NA,45.9600,11,0.9410,0,162.3738,151.9148,9.5037,68817.1913,1.6101,-0.4549,-1.5160,0.3905,entrenamiento
R0915,2026-04-25,C3,Tarde,166,342,165,668.3951,87.6558,10,0.9626,1,166.8266,158.6155,17.5996,128316.4815,-1.7335,-0.9470,1.7730,0.0429,entrenamiento
R0916,2026-04-25,C4,Manana,154,252,160,849.3163,72.4130,16,5.6140,0,151.1356,152.3908,7.3705,55307.4439,-0.9483,-1.0464,-0.3007,-0.7034,entrenamiento
R0917,2026-04-25,C5,Tarde,137,355,152,1232.2255,82.6759,14,2.2013,1,135.0056,139.0523,13.0126,99642.4781,0.0179,-0.2361,1.5831,-1.1198,entrenamiento
R0918,2026-04-25,C6,Tarde,151,400,142,1956.3445,44.4359,13,22.4474,1,152.7496,149.5984,11.2035,82214.6124,-0.3255,-1.2819,0.6061,-1.8541,entrenamiento
R0919,2026-04-25,C7,Manana,142,449,183,871.2595,41.2655,17,22.7775,1,148.5885,147.9818,10.7897,79459.4172,0.0637,0.3040,0.7052,0.0464,entrenamiento
R0920,2026-04-25,C8,Tarde,131,434,146,1083.7885,52.5528,12,14.6135,0,126.6968,131.4215,8.2706,60583.8662,-0.5079,-0.1488,-1.0207,-0.4261,entrenamiento
R0921,2026-04-26,C1,Manana,143,494,189,606.4720,74.9802,10,16.7648,0,144.2756,146.8015,9.3851,72168.7465,-0.2930,2.0750,-0.8759,-0.0158,entrenamiento
R0922,2026-04-26,C2,Manana,142,407,165,1192.5639,86.7775,8,10.7453,1,145.2001,142.9797,13.3921,98228.0681,1.3144,0.1394,-0.6223,0.0686,entrenamiento
R0923,2026-04-26,C3,Manana,162,514,185,737.5429,67.2904,16,15.7794,0,159.9592,160.4933,7.7249,56503.8402,0.5074,0.1576,-0.4129,0.4952,entrenamiento
R0924,2026-04-26,C4,Manana,134,261,177,595.2358,68.2604,13,22.2082,0,132.4221,136.5976,2.9950,20518.5898,-0.6714,0.2018,-0.1388,0.0794,entrenamiento
R0925,2026-04-26,C5,Manana,154,395,169,1114.3918,39.0338,14,21.0042,0,153.8683,152.0154,8.0082,61506.1655,0.0653,-2.1856,-1.0069,0.3554,entrenamiento
R0926,2026-04-26,C6,Manana,148,395,153,877.3319,68.1252,8,6.9340,1,145.9554,143.5785,10.1678,74695.4220,2.2991,-0.0191,-0.5734,-1.2463,entrenamiento
R0927,2026-04-26,C7,Manana,145,315,135,1551.0858,38.7705,14,11.8873,0,144.3926,146.6647,7.3986,53491.6983,-0.0755,-0.2606,-0.5185,0.7604,entrenamiento
R0928,2026-04-26,C8,Tarde,136,458,189,1598.4802,55.8400,13,11.9443,0,136.7138,144.3605,7.8496,59616.5982,0.5587,0.4158,-0.2452,2.2675,entrenamiento
R0929,2026-04-27,C1,Tarde,142,287,167,1509.6070,84.9396,9,16.8481,1,143.9907,148.3154,16.3401,122972.6055,-0.3935,0.1015,0.3709,-0.0699,entrenamiento
R0930,2026-04-27,C2,Manana,148,512,165,2011.6055,NA,17,3.5016,0,148.5005,152.4168,9.0664,67168.5627,-1.2762,-0.3456,0.9056,0.8825,entrenamiento
R0931,2026-04-27,C3,Manana,141,301,151,454.1447,54.5291,12,16.2381,1,144.2214,149.3643,3.8115,30143.0250,-0.0241,-0.1269,-1.0836,-0.2671,entrenamiento
R0932,2026-04-27,C4,Tarde,157,461,211,523.8623,65.2521,11,3.1569,1,161.5492,154.1965,6.3781,50762.4601,-0.9701,1.5534,0.1253,0.8181,entrenamiento
R0933,2026-04-27,C5,Tarde,146,313,178,1969.4355,50.6114,10,2.4062,0,145.8505,145.2816,11.3969,86089.7193,1.0929,-0.2546,-1.0360,0.5121,entrenamiento
R0934,2026-04-27,C6,Manana,158,337,147,879.7739,55.6226,9,28.1829,1,156.2336,160.9312,4.8515,36052.3099,0.1162,0.5997,-0.8918,-0.7131,entrenamiento
R0935,2026-04-27,C7,Tarde,153,506,183,1819.1820,73.0449,11,13.7926,0,149.6890,154.6553,10.5630,78832.1162,1.0016,-0.1051,0.5571,-1.7542,entrenamiento
R0936,2026-04-27,C8,Tarde,147,353,202,708.1239,46.5945,13,18.4338,1,152.5685,157.3050,9.7639,73990.5534,0.4915,-0.8187,2.6815,-2.0666,entrenamiento
R0937,2026-04-28,C1,Manana,139,426,140,1759.6200,50.3782,9,14.2451,1,139.4899,141.3590,9.3785,72628.9470,0.7519,-0.0700,-0.6241,-0.9946,entrenamiento
R0938,2026-04-28,C2,Manana,150,241,162,789.4510,49.3981,9,13.2444,1,150.6887,151.5774,6.2600,45587.7183,2.8189,0.0498,1.9798,0.6388,entrenamiento
R0939,2026-04-28,C3,Manana,175,301,186,2160.8665,46.9124,15,8.8828,1,174.5835,176.4462,10.4734,79256.3783,-0.9459,1.1815,-1.4433,0.4102,entrenamiento
R0940,2026-04-28,C4,Tarde,174,438,199,1917.7863,77.0710,14,14.5596,0,170.9222,179.0063,14.3724,105191.5687,0.1729,0.9526,-0.9600,-0.2906,entrenamiento
R0941,2026-04-28,C5,Tarde,172,362,163,1889.6850,90.6857,12,25.6702,0,171.1334,176.8174,20.2296,153598.2138,-0.3515,-2.0641,-0.3549,-0.1708,entrenamiento
R0942,2026-04-28,C6,Manana,144,434,200,1751.7103,84.3941,11,24.6775,1,145.4245,147.5762,13.3474,96422.7318,0.4486,-0.6906,1.6975,0.1260,entrenamiento
R0943,2026-04-28,C7,Manana,170,478,189,1204.9186,85.5035,12,22.6432,1,169.6101,166.1383,16.0000,122265.2455,0.2280,-0.0519,1.2971,-0.1948,entrenamiento
R0944,2026-04-28,C8,Manana,157,468,160,843.2082,89.2359,9,22.6599,0,161.9012,165.2040,19.7179,146766.6250,-0.0838,-1.8490,-0.2976,-1.9624,entrenamiento
R0945,2026-04-29,C1,Manana,156,341,159,1628.7246,77.7848,12,8.8895,0,153.6077,159.8180,10.6950,80969.3973,-2.9373,0.2027,0.2097,0.5576,entrenamiento
R0946,2026-04-29,C2,Tarde,172,399,204,1924.4125,86.9420,14,28.0766,0,170.0238,168.4439,19.5661,148677.0972,0.8132,1.1724,0.4215,0.4389,entrenamiento
R0947,2026-04-29,C3,Manana,169,375,162,419.0804,85.1071,17,4.6326,0,162.1626,173.0378,14.0032,104189.9485,-0.1654,0.8371,0.3710,1.0750,entrenamiento
R0948,2026-04-29,C4,Tarde,137,314,140,1066.5152,58.4287,12,8.6522,0,132.1339,136.3338,4.9061,36770.0353,0.9276,0.6781,-1.3987,0.6967,entrenamiento
R0949,2026-04-29,C5,Manana,157,360,142,1262.6136,35.4860,17,21.4329,1,157.6589,149.0223,14.0743,105623.9798,-0.6409,-0.6967,1.2091,2.0846,entrenamiento
R0950,2026-04-29,C6,Tarde,156,410,195,1266.0209,64.7302,13,17.9672,1,155.1360,155.9019,9.6723,72168.0253,1.0408,-0.4299,-2.3422,-1.3405,entrenamiento
R0951,2026-04-29,C7,Tarde,139,354,190,1372.0565,90.5384,17,29.2187,1,136.1308,137.3175,16.0991,120502.0282,1.3768,-0.8002,-0.0449,-0.6952,entrenamiento
R0952,2026-04-29,C8,Manana,164,353,158,803.2868,90.2333,16,8.1509,1,164.5320,162.4201,15.3785,119138.9085,-0.5241,-1.0302,-0.8562,0.2566,entrenamiento
R0953,2026-04-30,C1,Tarde,139,225,168,633.3847,62.4971,13,9.0358,0,139.9494,141.0990,3.7074,26476.4130,-1.5136,-0.3543,0.6265,1.1187,entrenamiento
R0954,2026-04-30,C2,Manana,161,343,215,2165.2959,43.2072,11,11.8224,0,159.8040,157.4116,10.6373,77568.7222,-1.3514,-0.0729,-0.5649,-0.2709,entrenamiento
R0955,2026-04-30,C3,Tarde,154,336,201,1170.7961,38.5595,7,12.1034,0,156.0925,151.9511,17.0855,127090.9989,-2.0828,-0.3813,-0.3270,1.9238,entrenamiento
R0956,2026-04-30,C4,Tarde,157,285,163,1555.2844,45.8974,11,14.4148,1,154.9649,160.2833,9.1936,69549.1988,0.7241,1.2102,-0.4002,-0.0411,entrenamiento
R0957,2026-04-30,C5,Manana,168,437,206,1407.1345,39.5647,11,5.9996,0,161.2713,173.1718,12.2961,93178.5111,-0.7858,1.0157,1.6406,-2.0643,entrenamiento
R0958,2026-04-30,C6,Manana,153,298,209,579.0365,79.1528,8,23.4786,1,151.6454,152.3168,10.4690,77056.8058,0.3343,-0.5080,0.3247,-0.3164,entrenamiento
R0959,2026-04-30,C7,Manana,168,560,202,414.8491,63.6654,15,20.7010,0,165.5231,166.3077,7.1385,52552.7063,0.7367,2.1443,-0.4293,-0.7693,entrenamiento
R0960,2026-04-30,C8,Manana,157,323,212,1117.5391,78.2900,17,8.2317,0,155.4605,157.5680,9.2646,68980.0672,0.2241,-0.4128,0.7290,0.1965,entrenamiento
